Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
2,2,525000,1,252,7.7,3184,1,1,553,83,1960,25,144.9942,5,8989
2,2,750000,1,82,7.7,3184,1,1,0,71,1930,25,144.9923,5,8989
1,2,510000,1,46,7.7,3184,1,1,0,60,2001,25,144.9884,5,8989
1,2,300000,1,260,7.7,3184,1,0,0,33,1930,25,144.9842,5,8989
3,1,1395000,1,181,7.7,3184,2,1,400,126,1996,25,144.9797,5,8989
2,2,855000,1,260,7.7,3184,1,1,1966,85,1960,25,144.9848,5,8989
2,2,790000,1,135,7.7,3184,1,2,0,85,1940,25,144.9938,5,8989
2,2,550000,1,33,7.7,3184,1,1,0,68,1960,25,144.9855,5,8989
1,2,357000,1,46,7.7,3184,1,1,0,50,1965,25,144.9885,5,8989
2,0,1210000,1,181,7.7,3184,1,0,163,92,1890,25,144.9904,5,8989
2,2,825000,1,140,7.7,3184,1,2,0,86,1930,25,144.9819,5,8989
3,0,1050000,4,46,7.7,3184,1,0,257,138,1920,25,144.9841,5,8989
2,2,632000,0,260,7.7,3184,1,1,0,54,1970,25,144.9855,5,8989
1,2,485000,1,32,7.7,3184,1,1,0,43,1970,25,144.9918,5,8989
2,2,575000,0,46,7.7,3184,1,0,483,57,1950,25,144.9835,5,8989
2,2,590000,0,140,7.7,3184,1,1,0,77,1970,25,144.9853,5,8989
3,0,1238000,1,32,7.7,3184,2,1,116,119,1996,25,144.9836,5,8989
2,2,510000,0,260,7.7,3184,1,1,0,62,1950,8,144.9896,5,8989
4,0,1875000,1,181,7.7,3184,2,0,223,173,1910,25,144.993,5,8989
3,2,780000,1,46,7.7,3184,1,1,0,100,1960,25,144.9846,5,8989
3,0,878500,1,260,7.7,3184,2,1,75,122,2002,25,144.9917,5,8989
3,0,3572000,1,135,7.7,3184,2,6,737,207,1915,25,144.9831,5,8989
2,2,560000,0,106,7.7,3184,1,0,0,70,1930,25,144.987,5,8989
2,2,765000,1,135,7.7,3184,1,0,0,88,1940,25,144.9833,5,8989
2,2,670000,1,32,7.7,3184,2,1,0,84,1970,25,144.9916,5,8989
3,0,1625000,1,140,7.7,3184,2,1,246,133,1950,25,144.9877,5,8989
2,2,1122000,3,23,7.7,3184,2,1,0,104,1923,25,144.9888,5,8989
4,0,2400000,0,135,7.7,3184,2,2,560,185,1920,25,144.9913,5,8989
2,2,655000,0,23,7.7,3184,1,1,0,70,1965,25,144.9907,5,8989
2,2,684000,3,140,7.7,3184,1,0,0,98,1930,25,144.991,5,8989
2,2,500000,4,252,7.7,3184,1,1,0,63,1970,25,144.9821,5,8989
2,2,680000,3,46,7.7,3184,1,1,0,67,1930,25,144.9797,5,8989
2,2,600000,1,260,7.7,3184,1,1,0,75,1960,25,144.9873,5,8989
1,2,370000,0,94,7.7,3184,1,1,0,51,1960,25,144.9849,5,8989
1,2,390000,4,260,7.7,3184,1,1,644,47,1960,25,144.994,5,8989
2,2,630000,0,94,7.7,3184,1,1,0,70,1935,25,144.984,5,8989
2,2,640000,1,82,7.7,3184,1,0,0,80,1940,25,144.987,5,8989
2,2,932000,1,82,7.7,3184,2,1,799,110,2012,25,144.9918,5,8989
2,2,645000,1,260,7.7,3184,1,1,0,75,1975,25,144.9829,5,8989
1,2,347000,1,82,7.7,3184,1,1,0,37,1970,25,144.9903,5,8989
2,2,875000,3,46,7.7,3184,1,1,0,83,1930,25,144.9854,5,8989
2,2,582500,3,46,7.7,3184,1,1,0,65,1970,25,144.9902,5,8989
2,2,570000,1,140,7.7,3184,1,1,0,50,1940,25,144.9855,5,8989
4,0,1875000,4,46,7.7,3184,3,0,235,211,2005,25,144.9808,5,8989
1,2,340000,3,32,7.7,3184,1,1,0,42,1970,25,144.9864,5,8989
4,0,2200000,0,252,7.7,3184,3,2,348,218,1900,25,144.9778,5,8989
2,2,687500,1,135,7.7,3184,1,1,0,69,1930,25,144.9899,5,8989
2,2,730000,1,46,7.7,3184,1,1,0,85,1940,25,144.9903,5,8989
2,2,526000,1,46,7.7,3184,1,0,0,47,1930,25,144.9947,5,8989
3,1,920000,0,140,7.7,3184,2,2,758,18,2010,25,144.9845,5,8989
3,0,1830000,1,46,7.7,3184,2,2,374,162,1925,25,144.987,5,8989
3,0,1425000,1,106,8,3040,2,2,684,147,1950,21,144.9317,6,9264
2,2,660000,1,16,8,3040,1,1,263,113,1980,21,144.8977,6,9264
2,2,550000,4,155,8,3040,1,1,0,83,1980,21,144.9298,6,9264
3,0,1295000,0,155,8,3040,1,3,688,105,1930,21,144.9317,6,9264
2,1,595000,1,76,8,3040,1,2,752,89,1990,21,144.9302,6,9264
3,0,911000,1,204,8,3040,2,2,225,98,2008,21,144.8987,6,9264
4,0,900000,3,155,8,3040,2,1,288,210,1980,21,144.9286,6,9264
2,2,645000,1,155,8,3040,1,1,0,76,1980,21,144.9205,6,9264
2,2,702500,1,155,8,3040,1,1,168,77,2008,21,144.9311,6,9264
3,0,960000,1,28,8,3040,1,2,549,106,1950,21,144.8931,6,9264
4,0,1670000,1,155,8,3040,2,1,291,183,1920,21,144.9325,6,9264
3,0,1100000,4,155,8,3040,2,1,789,257,1890,21,144.9073,6,9264
4,0,1800000,1,155,8,3040,2,2,648,215,1910,21,144.9112,6,9264
4,1,1250000,0,76,8,3040,3,2,374,267,2015,21,144.8911,6,9264
2,0,1130000,3,16,8,3040,1,1,646,100,1950,21,144.8923,6,9264
2,2,370000,0,94,8,3040,1,3,0,55,1975,21,144.9256,6,9264
3,0,1467000,1,85,8,3040,2,2,188,171,1900,21,144.9178,6,9264
5,0,2800000,0,155,8,3040,4,6,877,378,2005,21,144.9002,6,9264
4,0,1160000,1,155,8,3040,3,2,256,217,2015,21,144.8957,6,9264
6,0,2620000,1,28,8,3040,4,2,860,355,1930,21,144.9025,6,9264
3,0,1226000,1,155,8,3040,1,3,533,125,1955,21,144.8953,6,9264
4,0,1402000,1,155,8,3040,2,1,554,193,1940,21,144.8937,6,9264
3,0,855000,1,155,8,3040,1,2,396,116,1950,21,144.8907,6,9264
4,0,1275000,1,28,8,3040,2,2,503,160,2008,21,144.8925,6,9264
4,0,1590000,1,155,8,3040,3,1,475,272,2007,21,144.8938,6,9264
2,2,606000,1,139,8,3040,1,2,0,93,1972,21,144.9128,6,9264
3,0,1385000,1,139,8,3040,2,1,619,137,1930,21,144.9318,6,9264
3,1,650000,1,16,8,3040,2,1,160,129,1985,21,144.8989,6,9264
2,2,460000,1,155,8,3040,1,1,0,72,1960,21,144.8964,6,9264
3,1,1000000,4,28,8,3040,2,1,291,224,2013,21,144.8927,6,9264
2,2,520000,4,16,8,3040,1,2,0,73,1975,21,144.9072,6,9264
3,1,720000,1,76,8,3040,1,2,190,142,1999,21,144.8918,6,9264
4,0,1635000,4,155,8,3040,1,2,638,227,1900,21,144.9052,6,9264
2,2,485000,3,173,8,3040,1,1,0,73,2010,21,144.9138,6,9264
5,0,1575000,0,28,8,3040,3,2,700,454,1988,21,144.9173,6,9264
1,2,280000,3,173,8,3040,1,1,0,49,1960,21,144.9194,6,9264
4,0,1467000,1,28,8,3040,2,1,683,145,1920,21,144.9195,6,9264
2,0,890000,0,155,8,3040,1,1,649,108,1950,21,144.9133,6,9264
2,0,870000,0,155,8,3040,1,2,319,120,1920,21,144.9118,6,9264
3,0,1134000,1,16,8,3040,1,1,551,114,1950,21,144.9335,6,9264
1,2,320500,1,155,8,3040,1,1,0,52,1970,21,144.9107,6,9264
2,0,1065000,4,155,8,3040,1,2,477,143,1960,21,144.911,6,9264
4,0,1610000,1,94,8,3040,2,2,601,250,2010,21,144.9256,6,9264
2,0,930000,1,16,8,3040,1,2,225,107,1990,21,144.9113,6,9264
2,2,395000,3,106,8,3040,1,1,0,68,1975,21,144.9058,6,9264
3,0,1470000,1,155,8,3040,1,1,687,120,2016,21,144.9045,6,9264
3,1,750000,4,28,8,3040,1,1,253,145,1997,21,144.898,6,9264
2,2,390000,4,155,8,3040,1,1,0,66,1970,21,144.9127,6,9264
4,2,1170000,3,16,8,3040,2,2,0,180,2013,21,144.91,6,9264
4,0,1600000,3,28,8,3040,3,1,519,218,1930,21,144.9086,6,9264
4,0,1535000,3,155,8,3040,1,2,638,227,1900,21,144.9052,6,9264
2,2,435000,1,155,8,3040,1,1,0,66,1970,21,144.9079,6,9264
3,0,1460000,1,176,8,3040,2,1,605,138,1920,21,144.9042,6,9264
2,2,736000,1,155,8,3040,1,1,0,106,1940,21,144.8974,6,9264
2,2,450000,3,28,8,3040,1,1,0,65,1970,21,144.915,6,9264
2,2,740000,1,155,8,3040,1,1,250,104,1988,21,144.9061,6,9264
2,2,691000,3,28,8,3040,1,1,201,80,1995,21,144.928,6,9264
4,0,2355000,1,139,8,3040,2,3,715,273,1920,21,144.9128,6,9264
3,0,1625000,1,155,8,3040,2,1,858,165,1938,21,144.8961,6,9264
3,0,1150000,1,176,8,3040,1,0,300,145,1900,21,144.9315,6,9264
2,2,360000,4,155,8,3040,1,1,0,68,1970,21,144.9209,6,9264
2,2,645000,3,155,8,3040,1,1,170,88,1994,21,144.8959,6,9264
1,2,250000,4,28,8,3040,1,1,0,125,1970,21,144.9221,6,9264
3,2,872000,1,155,8,3040,1,1,862,135,1970,21,144.8964,6,9264
2,2,630000,1,155,8,3040,1,1,0,83,1975,21,144.9066,6,9264
2,2,440000,1,28,8,3040,1,1,1011,77,1970,21,144.9132,6,9264
5,0,1811000,1,155,8,3040,3,2,657,284,1930,21,144.9098,6,9264
3,0,1500000,0,200,8,3040,2,3,440,190,1930,21,144.9074,6,9264
3,0,1290000,1,155,8,3040,1,1,618,132,1960,21,144.9249,6,9264
3,0,1100000,0,194,8,3040,1,2,0,700,1915,21,144.9155,6,9264
4,0,1270000,0,155,8,3040,2,2,411,266,1996,21,144.9251,6,9264
3,0,1445000,1,155,8,3040,2,1,400,168,1910,21,144.9117,6,9264
4,0,1113000,1,28,8,3040,1,2,533,127,1950,21,144.8922,6,9264
2,2,370000,4,16,8,3040,1,1,0,59,1960,21,144.908,6,9264
2,2,396000,1,16,9.4,3041,1,1,0,56,1975,21,144.9086,6,1308
2,2,450000,3,16,9.4,3041,1,1,88,59,1960,21,144.8998,6,1308
5,0,1360000,1,155,9.4,3041,3,2,463,196,1930,21,144.9022,6,1308
2,2,340000,3,155,9.4,3041,1,1,0,65,1960,21,144.9074,6,1308
3,2,765000,1,155,9.4,3041,2,1,0,134,2002,21,144.8977,6,1308
3,2,712000,1,155,9.4,3041,2,2,189,104,2009,21,144.9006,6,1308
3,0,1250000,4,106,5.8,3078,2,0,327,144,1910,6,145.0179,2,2970
3,0,1350000,0,140,5.8,3078,1,2,309,110,2000,6,145.0154,2,2970
2,0,1220000,1,106,5.8,3078,1,2,537,92,1950,6,145.0177,2,2970
4,0,1160000,0,155,5.8,3078,2,1,381,145,1890,6,145.0192,2,2970
2,2,505000,0,155,5.8,3078,1,1,0,70,1970,6,145.0178,2,2970
2,2,602000,1,106,5.8,3078,1,1,0,77,2013,31,145.0105,2,2970
3,1,846000,3,127,5.8,3078,1,1,185,107,1990,6,145.0175,2,2970
2,2,400000,4,155,5.8,3078,1,1,0,68,1970,6,145.0195,2,2970
2,2,445000,1,155,5.8,3078,1,1,0,56,1970,6,145.0162,2,2970
4,0,1730000,1,106,5.8,3078,2,2,490,226,2007,6,145.0242,2,2970
2,2,510000,1,260,5.8,3078,1,1,1658,68,1970,6,145.0157,2,2970
3,0,1350000,4,155,5.8,3078,1,4,553,109,1930,6,145.0214,2,2970
4,0,2000000,4,155,5.8,3078,3,2,575,280,2015,6,145.0176,2,2970
2,1,805000,1,140,5.8,3078,1,1,140,2,2008,6,145.0203,2,2970
3,0,1055000,1,49,5.8,3078,1,2,382,140,1950,6,145.0188,2,2970
2,2,548000,3,155,5.8,3078,1,1,0,68,2014,31,145.0105,2,2970
3,0,1500000,1,140,5.8,3078,1,1,0,126,1910,6,145.0173,2,2970
2,2,600000,4,106,5.8,3078,1,2,0,75,1970,6,145.0193,2,2970
2,2,545000,3,140,5.8,3078,1,1,0,77,2002,6,145.0209,2,2970
3,0,1375000,1,140,5.8,3078,1,1,496,122,1910,6,145.018,2,2970
3,0,1252000,1,155,1.6,3065,2,2,0,137,2004,31,144.975,2,5825
2,2,810000,1,106,1.6,3065,1,2,0,71,1965,31,144.9802,2,5825
1,0,947500,1,155,1.6,3065,1,0,87,66,1980,31,144.9821,2,5825
2,0,1460000,0,155,1.6,3065,1,0,0,105,1890,31,144.9814,2,5825
2,1,880000,1,155,1.6,3065,2,2,0,105,2000,31,144.9775,2,5825
4,0,3310000,1,37,1.6,3065,4,2,337,291,1854,31,144.9739,2,5825
3,0,1250000,0,155,1.6,3065,1,1,113,105,1890,31,144.9821,2,5825
4,0,1950000,1,155,1.6,3065,1,0,177,152,1890,31,144.9759,2,5825
1,2,465000,3,106,1.6,3065,1,1,0,52,2011,31,144.9799,2,5825
4,0,1620000,1,155,1.6,3065,2,1,132,165,1880,31,144.9768,2,5825
3,2,850000,4,155,1.6,3065,2,1,2782,115,2000,31,144.9787,2,5825
2,0,1122000,1,155,1.6,3065,1,0,106,101,1890,31,144.9781,2,5825
2,0,1300000,1,155,1.6,3065,1,1,157,110,1900,31,144.98,2,5825
1,2,420000,1,37,1.6,3065,1,1,782,42,1975,31,144.9809,2,5825
2,2,715000,1,155,1.6,3065,1,1,0,74,1900,31,144.9836,2,5825
2,0,800000,4,91,1.6,3065,2,1,64,138,1995,31,144.9804,2,5825
2,1,710000,1,106,1.6,3065,1,1,0,90,2002,31,144.9775,2,5825
2,2,630000,4,260,1.6,3065,1,1,0,70,2007,31,144.9835,2,5825
4,0,4011000,1,155,1.6,3065,3,2,286,275,1890,31,144.9755,2,5825
2,2,700000,3,255,3.5,3068,2,1,4332,85,2010,31,144.9785,2,6244
2,0,860000,1,255,3.5,3068,1,0,104,70,1880,31,144.9796,2,6244
2,0,870000,1,155,3.5,3068,1,0,107,64,1910,31,144.9794,2,6244
4,0,1450000,4,155,3.5,3068,2,1,266,175,1950,31,144.9861,2,6244
1,2,358500,3,106,3.5,3068,1,1,0,40,1975,31,144.9786,2,6244
2,0,770000,2,159,3.5,3068,2,1,134,151,1905,31,144.9784,2,6244
2,0,1008000,1,117,3.5,3068,1,1,150,77,1890,31,144.9819,2,6244
3,1,1015000,1,49,3.5,3068,2,1,112,145,2000,31,144.9825,2,6244
3,0,1371000,1,155,3.5,3068,1,1,197,128,1900,31,144.9816,2,6244
3,0,1286000,1,95,3.5,3068,1,0,275,116,1915,31,144.9862,2,6244
3,1,1600000,4,106,3.5,3068,3,1,188,129,2000,31,144.9788,2,6244
4,0,1950000,1,155,3.5,3068,2,2,233,216,1890,31,144.9818,2,6244
4,0,3400000,1,155,3.5,3068,2,1,445,175,1890,31,144.9864,2,6244
4,0,1785000,1,155,3.5,3068,2,1,188,165,1900,31,144.9869,2,6244
2,0,1210000,1,155,3.5,3068,1,1,223,118,1885,31,144.9782,2,6244
3,0,1275000,3,155,3.5,3068,2,1,104,110,1890,31,144.9834,2,6244
2,0,1290000,1,43,3.5,3068,1,0,136,92,1890,31,144.9824,2,6244
2,1,750000,1,255,3.5,3068,2,2,0,95,2002,31,144.9792,2,6244
2,2,675000,3,155,3.5,3068,1,2,0,92,2010,31,144.9824,2,6244
4,1,1700000,4,106,3.5,3068,3,2,127,209,2008,31,144.9789,2,6244
3,1,1080000,1,106,3.5,3068,2,1,77,133,2016,31,144.9776,2,6244
2,0,1222500,1,43,3.5,3068,1,2,487,105,1940,23,144.9822,2,6244
2,0,937500,1,106,3.5,3068,1,0,100,72,1890,31,144.9791,2,6244
3,0,1300000,4,155,3.5,3068,1,1,203,110,1890,31,144.9862,2,6244
3,0,1300000,1,49,3.5,3068,2,0,127,135,1890,31,144.9809,2,6244
3,0,2150000,1,155,3.5,3068,2,0,202,307,1898,31,144.9867,2,6244
3,0,1581000,1,106,3.5,3068,1,0,193,132,1910,31,144.985,2,6244
2,2,602000,1,155,3.5,3068,1,1,0,48,1980,31,144.989,2,6244
2,0,650000,0,155,3.5,3068,1,1,0,75,1980,31,144.9838,2,6244
3,0,1450000,1,155,3.5,3068,2,1,118,103,1905,31,144.9807,2,6244
2,2,365000,0,204,4.4,3031,1,1,0,60,1970,21,144.9255,2,3593
2,2,425000,3,94,4.4,3031,1,1,0,63,1970,21,144.9255,2,3593
2,2,391000,1,155,4.4,3031,1,1,0,59,1970,21,144.9239,2,3593
3,0,1130000,1,155,4.4,3031,1,0,294,140,1900,21,144.9292,2,3593
3,0,1110000,0,155,4.4,3031,1,1,272,131,1885,21,144.931,2,3593
2,0,918000,1,155,4.4,3031,1,0,136,78,1900,21,144.9343,2,3593
2,0,730000,3,155,4.4,3031,1,1,140,98,1890,21,144.9342,2,3593
2,0,855000,3,155,4.4,3031,1,0,225,85,1930,21,144.9197,2,3593
3,0,1012000,1,14,4.4,3031,1,1,212,102,1930,21,144.9247,2,3593
2,2,395000,0,204,4.4,3031,1,1,0,60,1970,21,144.9255,2,3593
2,2,556000,1,255,4.4,3031,2,1,0,79,2009,21,144.9356,2,3593
1,2,345000,3,155,4.4,3031,1,1,0,46,1970,21,144.9311,2,3593
3,0,1100000,4,155,4.4,3031,2,0,179,150,1900,21,144.9305,2,3593
1,2,395000,3,155,4.4,3031,1,1,818,50,1880,21,144.9306,2,3593
3,0,1115000,1,155,4.4,3031,1,1,244,84,1940,21,144.9278,2,3593
2,2,420500,1,106,4.4,3031,1,1,0,52,1970,21,144.932,2,3593
4,0,1225000,3,155,6.4,3011,2,1,319,130,1915,16,144.8875,6,7570
3,0,1003000,1,153,6.4,3011,1,1,292,98,1900,16,144.9051,6,7570
3,0,840000,1,222,6.4,3011,1,0,164,93,1900,16,144.8863,6,7570
3,0,1362000,1,239,6.4,3011,2,0,497,156,1890,16,144.9024,6,7570
4,0,977000,1,239,6.4,3011,2,1,154,161,2007,16,144.8911,6,7570
1,2,216000,1,222,6.4,3011,1,1,0,50,1970,16,144.8924,6,7570
3,0,876000,1,104,6.4,3011,2,2,204,106,1990,16,144.8921,6,7570
1,2,227000,1,222,6.4,3011,1,1,0,52,1970,16,144.8924,6,7570
4,1,841000,1,106,6.4,3011,2,2,250,160,2000,16,144.8989,6,7570
2,2,605000,3,104,6.4,3011,1,3,2794,87,2000,16,144.9064,6,7570
2,2,305000,0,31,6.4,3011,1,1,47,35,2013,16,144.8959,6,7570
2,1,480000,0,104,6.4,3011,1,1,556,75,2010,16,144.8854,6,7570
3,0,910000,1,239,6.4,3011,1,1,361,118,1940,16,144.8879,6,7570
1,2,291000,0,222,6.4,3011,1,1,665,46,1970,16,144.8918,6,7570
2,0,752000,3,104,6.4,3011,1,0,215,98,1910,16,144.891,6,7570
3,0,1155000,1,31,6.4,3011,1,3,585,120,1950,16,144.8924,6,7570
3,0,853000,1,239,6.4,3011,1,1,0,141,2010,16,144.8851,6,7570
3,2,480000,1,155,6.4,3011,1,1,0,90,1985,16,144.9007,6,7570
4,0,775000,1,222,6.4,3011,1,2,277,87,1890,16,144.8883,6,7570
2,2,281000,1,222,6.4,3011,1,1,0,65,1980,16,144.8912,6,7570
4,0,1300000,1,260,6.4,3011,2,3,0,190,1950,16,144.8848,6,7570
3,1,714000,1,104,6.4,3011,2,2,164,3,2008,16,144.8868,6,7570
2,0,950000,0,31,6.4,3011,1,2,657,92,1940,16,144.8884,6,7570
3,0,760000,1,23,6.4,3011,1,1,265,115,1910,16,144.8894,6,7570
2,2,420000,4,239,6.4,3011,1,1,0,75,2010,16,144.9049,6,7570
3,0,932000,1,104,6.4,3011,1,1,451,130,1910,16,144.8915,6,7570
3,0,780000,1,104,6.4,3011,1,2,323,129,1900,16,144.8893,6,7570
2,2,295000,3,86,6.4,3011,1,1,0,69,1960,16,144.891,6,7570
2,2,433000,3,104,6.4,3011,1,1,0,66,2012,16,144.8957,6,7570
2,1,410000,3,204,6.4,3011,2,1,65,80,2014,16,144.8838,6,7570
2,0,1170000,1,222,6.4,3011,1,1,184,103,1900,16,144.902,6,7570
1,2,375000,1,23,6.4,3011,1,1,0,50,1920,16,144.881,6,7570
3,0,747000,1,104,6.4,3011,1,1,246,120,1940,16,144.8924,6,7570
3,0,775000,3,222,6.4,3011,1,1,242,99,1920,16,144.8848,6,7570
2,2,571000,1,260,6.4,3011,2,1,0,78,2013,16,144.9073,6,7570
1,2,305000,1,31,6.4,3011,1,1,59,70,1965,16,144.8899,6,7570
3,0,860500,1,31,6.4,3011,2,2,322,228,1980,16,144.8862,6,7570
2,2,370000,3,222,6.4,3011,1,1,0,75,2007,16,144.8961,6,7570
2,0,711000,3,104,6.4,3011,1,2,253,90,1910,16,144.8887,6,7570
2,0,690500,3,204,6.4,3011,1,1,212,98,1900,16,144.8879,6,7570
2,0,747000,1,222,6.4,3011,1,1,320,94,1900,16,144.8871,6,7570
2,0,858000,3,104,6.4,3011,1,1,313,93,1915,16,144.9016,6,7570
4,1,699000,4,194,6.4,3011,2,2,0,126,2015,16,144.8882,6,7570
2,0,835000,3,104,6.4,3011,1,1,222,109,1920,16,144.8844,6,7570
2,0,661000,1,222,6.4,3011,1,1,132,83,1970,16,144.8903,6,7570
2,0,757500,1,222,6.4,3011,1,0,258,108,1900,16,144.8901,6,7570
1,2,282000,0,222,6.4,3011,1,1,1783,42,1975,16,144.9007,6,7570
3,1,699000,1,104,6.4,3011,1,1,125,113,2000,16,144.8831,6,7570
3,0,850000,3,239,6.4,3011,1,0,190,99,1930,16,144.883,6,7570
2,2,315000,0,35,6.4,3011,1,1,882,74,1970,16,144.893,6,7570
3,0,740000,3,104,6.4,3011,1,1,211,94,1910,16,144.901,6,7570
3,0,980000,1,78,6.4,3011,2,2,196,154,2006,16,144.9034,6,7570
2,2,316000,1,31,6.4,3011,1,1,0,55,1960,16,144.8932,6,7570
2,0,760000,0,31,6.4,3011,1,0,130,70,1920,16,144.9045,6,7570
3,1,735000,1,104,6.4,3011,2,2,112,168,2010,16,144.8797,6,7570
4,0,1225000,3,155,6.4,3011,2,1,319,130,1915,16,144.8875,6,7570
3,0,767500,1,222,6.4,3011,2,0,458,98,1930,16,144.8832,6,7570
2,2,395000,3,85,6.4,3011,2,1,0,79,2009,16,144.9053,6,7570
4,0,815000,0,23,6.4,3011,2,1,369,151,1910,16,144.8957,6,7570
3,1,757000,1,104,6.4,3011,2,2,102,102,2011,16,144.8807,6,7570
4,0,1450000,3,239,6.4,3011,1,1,799,160,1910,16,144.9001,6,7570
2,0,745000,1,239,6.4,3011,1,1,355,74,1890,16,144.8938,6,7570
2,0,716000,1,196,6.4,3011,1,2,274,275,2000,16,144.8846,6,7570
3,0,1735000,1,260,9.2,3146,2,3,680,170,1935,2,145.0832,5,10412
4,0,3400000,4,111,9.2,3146,3,2,856,265,1920,26,145.0436,5,10412
5,0,3730000,0,2,9.2,3146,3,2,919,353,1925,26,145.0438,5,10412
4,0,1800000,4,135,9.2,3146,2,2,868,217,1930,2,145.0893,5,10412
4,0,1998000,1,101,9.2,3146,2,1,739,183,2002,2,145.0601,5,10412
2,2,671000,1,161,9.2,3146,1,1,0,85,1960,2,145.0889,5,10412
3,0,1425000,1,135,9.2,3146,2,2,217,163,2006,2,145.0641,5,10412
3,0,1530000,1,106,9.2,3146,1,1,753,118,1940,2,145.0889,5,10412
4,0,1900000,0,106,9.2,3146,4,2,708,323,1985,2,145.0673,5,10412
3,0,1360000,0,73,9.2,3146,2,1,704,134,1940,2,145.0942,5,10412
5,0,2175000,1,73,9.2,3146,3,4,619,327,2003,2,145.0611,5,10412
4,0,2325000,0,135,9.2,3146,3,2,638,314,1930,2,145.0726,5,10412
4,0,2538000,1,135,9.2,3146,2,3,630,314,2000,2,145.0691,5,10412
4,0,2300000,4,106,9.2,3146,3,4,1258,254,1941,2,145.082,5,10412
2,2,550000,3,106,9.2,3146,1,1,0,63,1968,26,145.0435,5,10412
3,0,1600000,4,73,9.2,3146,2,1,704,134,1940,2,145.0942,5,10412
3,0,2115000,1,106,9.2,3146,2,2,745,157,1920,2,145.059,5,10412
3,0,1700000,1,106,9.2,3146,2,2,625,188,1951,2,145.0925,5,10412
4,0,2077000,1,192,9.2,3146,2,3,553,143,1910,2,145.0413,5,10412
4,0,2850000,1,106,9.2,3146,3,2,1184,305,1935,2,145.0848,5,10412
2,2,411000,3,161,9.2,3146,1,1,0,65,1970,26,145.0461,5,10412
4,0,2020000,0,135,9.2,3146,2,2,630,351,2009,2,145.0752,5,10412
4,0,2010000,1,135,9.2,3146,2,2,659,212,1930,2,145.0916,5,10412
4,0,2975000,1,135,9.2,3146,3,4,0,30,1930,2,145.0643,5,10412
1,2,452000,1,192,9.2,3146,1,1,63,52,1980,26,145.05,5,10412
3,0,1820000,1,106,9.2,3146,1,3,650,136,1930,2,145.0766,5,10412
1,2,291000,0,260,9.2,3146,1,1,1097,38,1982,26,145.0452,5,10412
4,0,2376000,1,106,9.2,3146,2,2,652,230,1925,2,145.0557,5,10412
3,0,1456000,3,106,9.2,3146,1,2,504,142,1920,26,145.0544,5,10412
1,1,345000,0,106,9.2,3146,1,1,745,44,1970,26,145.0459,5,10412
5,0,2000000,0,135,9.2,3146,3,1,696,248,1920,2,145.0709,5,10412
2,1,585000,1,106,9.2,3146,1,1,84,84,1960,2,145.0796,5,10412
4,0,1700000,0,73,9.2,3146,3,1,650,266,1946,2,145.078,5,10412
3,0,1375000,1,135,9.2,3146,2,2,328,176,1990,2,145.0605,5,10412
2,0,920000,1,73,9.2,3146,1,2,334,115,1930,26,145.0576,5,10412
2,2,382000,3,260,9.2,3146,1,1,1069,33,1960,26,145.0457,5,10412
2,0,1280000,1,161,9.2,3146,1,1,412,123,1950,26,145.051,5,10412
5,0,2825000,0,106,9.2,3146,4,4,802,206,2013,2,145.0719,5,10412
3,0,2825000,1,106,9.2,3146,2,4,885,217,1910,26,145.0421,5,10412
4,0,1825000,1,192,9.2,3146,3,2,366,26,1999,2,145.0586,5,10412
5,0,3085000,1,135,9.2,3146,3,3,778,326,2000,2,145.0715,5,10412
2,0,1600000,0,161,9.2,3146,2,2,718,184,1950,2,145.0696,5,10412
5,0,2352500,0,135,9.2,3146,3,2,642,336,1930,2,145.0656,5,10412
5,0,3860000,1,135,9.2,3146,4,2,830,520,2009,2,145.072,5,10412
4,0,2625000,0,135,9.2,3146,3,2,840,326,1930,2,145.0641,5,10412
4,0,1950000,3,135,9.2,3146,2,2,775,155,1960,2,145.0934,5,10412
3,0,2200000,1,135,9.2,3146,1,2,700,142,1930,2,145.0711,5,10412
3,0,1751000,1,106,9.2,3146,1,3,609,140,1930,2,145.0733,5,10412
4,0,1857000,1,111,9.2,3146,2,3,548,205,1930,26,145.0547,5,10412
2,2,720000,4,106,9.2,3146,1,2,0,74,1940,2,145.0515,5,10412
3,0,1500000,1,192,9.2,3146,1,3,401,107,1935,2,145.051,5,10412
4,0,2725000,1,135,9.2,3146,3,2,603,246,2007,2,145.0657,5,10412
3,0,2800000,1,85,9.2,3146,1,2,762,153,1930,26,145.0554,5,10412
3,0,1665000,1,260,9.2,3146,1,2,685,143,1941,2,145.0842,5,10412
2,2,600000,1,260,9.2,3146,1,1,0,80,1960,26,145.0518,5,10412
3,0,1420000,1,32,9.2,3146,1,2,615,607,1940,2,145.0919,5,10412
5,0,2410000,0,135,9.2,3146,2,2,654,354,2015,2,145.0922,5,10412
4,0,2100000,0,135,9.2,3146,2,2,645,216,1930,2,145.061,5,10412
4,0,2950000,1,111,9.2,3146,2,2,1485,295,1966,2,145.0856,5,10412
5,0,3365000,1,192,9.2,3146,2,2,1339,270,1925,26,145.0547,5,10412
